node,betweenness_centrality,in_degree,freq_in_long,in_degree_centrality,max_out_amount,clustering_coefficient,degree_centrality,out_degree,max_in_amount,avg_out_amount,is_phisher
0xad5e3ebd418761260117e14b4b8af6bcfc9d6ed3,0.02413793,2,0.011111,0.03333333,2.629,0.0,0.06666667,1,2.58,2.629,1
0xf6eb7d25dfb8cd1d8fcb8d1cccab9f6f3e594ea8,0.00301484,11,0.061111,0.00039737,3.5,0.00724638,0.00105965,15,2.363473,0.415437,1
0x529ff2b79fbf32b6e667ed52a358f651d9a4909f,0.0,1,0.005556,0.00017367,0.0,0.0,0.00017367,0,4.045779,0.0,0
0xa2b80390d7bcae6e245418633d71f767b5c1a7c4,0.0,0,0.0,0.0,0.07366,0.0,0.00014041,3,0.0,0.072592,0
0x36aaf60bc14f905124682e8db7575e5ed2b51394,0.0,0,0.0,0.0,0.0,0.0,0.00019015,1,0.0,0.0,0
0xb93a7088a1be4b13d8da7f8bb6a31dc47c625b32,0.0014485,11,0.061111,0.001778,6.079927,0.05555556,0.002286,11,6.08,2.032337,1
0x8caaebc02124e21de51b56c0ab594af7620be14e,0.00121914,4,0.016667,0.00039714,0.243975,0.02777778,0.00089357,5,0.244,0.09949,1
0xe3abd56893e71a96a8d27dfb13147feb15abe277,0.0,0,0.0,0.0,0.0,0.0,0.00010393,1,0.0,0.0,0
0xc7dbcc9aa76e8b7c38ebc4c7ca350d18f10bb0f2,3.554e-05,4,0.022222,0.00042141,0.003325,0.25,0.00126422,6,0.01,0.000713,1
0x0427b56cb41149d51cb88a946f05c5ca9417cd78,0.00847184,4,0.022222,0.01108033,5.03,0.0,0.033241,8,5.959353,1.483687,1
0x03b0ee550cc6ce0ae09fe70e7d8ecb3a026ec221,0.0,1,0.005556,0.00024237,0.0,0.0,0.00048473,15,149.0,0.0,0
0xdb428beae591b08841cf3259abd1d4720c7b53e4,0.0073503,8,0.027778,0.00031614,0.3,0.06432749,0.0010538,495,1.0,0.001917,1
0xded5db55c940e84d7c1d194930adb8e5f4fa0024,0.00029757,5,0.027778,0.00028231,32.148394,0.04411765,0.00134096,25,50.0,2.001355,1
0x19567147f2cfebb740e87dd3385479793f0430ef,0.0,0,0.0,0.0,0.0,0.0,0.00021075,1,0.0,0.0,0
0xf23f9dda63ed0628609272dc0544c7a2f7189f51,3.366e-05,16,0.0,0.00050127,18.904372,0.08571429,0.00053708,1,6.5,18.904372,1
0x5788cfa680b767bed64a8b47ee1b51cd54218f99,6.54e-05,37,0.066667,0.00020229,1.02,0.01324902,0.0007564,184,1.024,0.018556,1
0xaa5654c05342bf00c3a26b568d893673308e7b45,0.0,0,0.0,0.0,0.298781,0.0,0.00020818,3,0.0,0.099594,0
0x7a531769e0e6b06f1116704753e895eb26273c97,0.0,1,0.0,5.829e-05,0.0012,0.03571429,0.0005246,10,0.002,0.00012,1
0x304d66005b5ad49f7ce54aceba9bbadb4a5774db,2.623e-05,10,0.055556,0.00037467,6.0,0.03030303,0.00049956,3,5.0,5.202784,1
0x61a00cc2a5a17f0a1c3271fa06f4dad4446d48f4,8.92e-06,3,0.011111,0.00014394,0.0,0.04761905,0.00033586,8,0.002,0.0,1
0x15e3123d70e995aa952b3bb46c6ab5bd09151e1e,0.0,0,0.0,0.0,0.084786,0.0,0.00017191,1,0.0,0.084786,0
0x6ee89644b3b2bd2508d5a9252631d742fa3bbb80,0.00407688,111,0.6,0.0010167,0.892474,0.00267308,0.00102853,31,0.892894,0.411178,1
0x688f075476bcccd25cd2455899aaedddbab3848b,0.0011011,3,0.016667,0.00026348,0.005581,0.02777778,0.0009661,8,0.006105,0.000734,1
0xc3dfe13af9a529a6c59891120cd58562125c4708,0.0,2,0.011111,0.0044843,0.00039,0.0,0.00896861,1,0.0152,0.00039,0
0xb0b422913f3a02271fe0e068e078ba731585f580,0.0,0,0.0,0.0,0.0,0.0,0.00023207,5,0.0,0.0,0
0x499ba486ab6d570ec7d9947f95e116f7fb8defff,0.0,0,0.0,0.0,0.0,0.0,0.0001266,1,0.0,0.0,0
0x18229b3e648f5406cf8d1fde1a141d789d526754,0.0,2,0.011111,0.00014157,0.448546,0.33333333,0.00028315,3,0.44732,0.298289,1
0xac5129fae2970cd77728e078ffda4d257f55fc4f,0.0,0,0.0,0.0,0.123096,0.0,0.00018699,2,0.0,0.117043,0
0xf46ede17c0bab20d87cd079a2632f71433a407b9,1.48e-06,170,0.944444,0.00811858,0.0,0.00945546,0.00818008,1,21.0,0.0,0
0xda5724e5973d3c42133c2dffb058532c55164975,0.00029918,2,0.011111,0.00016329,0.02,0.2,0.00048988,9,0.03,0.002343,1
0xb7e3a4a0ade4af3b5fc22c7721bc26122374e640,0.05833333,3,0.016667,0.1875,30.014478,0.0,0.25,1,13.278094,30.014478,1
0x3591d5ce815032e3ef378fa18439e27021b5c47a,1.344e-05,20,0.072222,0.00013188,0.492603,0.00107817,0.00079858,116,0.506983,0.02175,1
0x70165edc014363cbc2c6eea5467a73e6c1496f3b,0.0,2,0.011111,0.00013607,0.0,0.0,0.00013607,0,2.005,0.0,0
0xe65a501369c292ad91694afcdb7f97d359a34019,0.0,1,0.005556,0.00011983,0.0,0.0,0.00011983,0,0.02,0.0,0
0x771f3a86334811d6d3b6c58453b6816fe121f928,0.0,0,0.0,0.0,0.45,0.0,0.00082988,3,0.0,0.233333,0
0x403706332a45156a66360c790bfa822ae3c8bf64,0.0,0,0.0,0.0,0.0,0.0,0.00069061,7,0.0,0.0,0
0x673a4020c8dbccef2ba2d481fd3870d20f4f4643,0.00285811,1,0.005556,0.00038521,6.858844,0.06666667,0.00231125,5,10.0,1.999118,1
0x5622d8663b45deb4fd430ba5981bd014a52c12d1,0.00013052,4,0.022222,0.00052761,9.9e-05,0.2,0.00123109,4,5.2e-05,2.5e-05,1
0xff4e6c7c1bee2c5c07c9d8b2d5a9dc68f08ff1d4,0.0,1,0.005556,0.00017161,0.0,0.0,0.00017161,0,0.00321,0.0,0
0x90ec356147a6dcb6a6cf90d2084a7e9acd128b95,0.0,0,0.0,0.0,0.0,0.0,0.00029369,1,0.0,0.0,0
0x8dfa8a4b6f4af05a8c8ae892661fce7790d1c984,0.0,0,0.0,0.0,0.0,0.0,0.0002588,1,0.0,0.0,0
0x6bb2950e3cdce797f07ce70c952bd41d7563f1be,0.02044791,7,0.038889,0.08860759,11.769524,0.0,0.10126582,1,3.207537,11.769524,1
0xce9e24dffdb3dc08efe33ad3db858576c3f27d5d,0.00014082,15,0.083333,0.00041304,0.04765,0.01470588,0.0005719,5,5.659994,0.030454,1
0x16a17e245c6c218e2f4dbc3100b4572aaa62e33c,0.01706146,11,0.033333,0.00030836,0.34,0.1025641,0.00057817,28,0.346093,0.027938,1
0x80fb784b7ed66730e8b1dbd9820afd29931aab03,0.05069485,11033,0.238889,0.09330837,36682.42497,4.098e-05,0.09332494,2,2708.0,19340.851692,1
0x1661dc02c85be29f3e5038461dcb95704166c826,0.0,0,0.0,0.0,0.0,0.0,0.00020593,1,0.0,0.0,0
0x971b8502f2e6fe13c98458c13793559424d7f60d,0.0,0,0.0,0.0,1.103,0.0,0.00096899,1,0.0,1.103,0
0x7837d2626d5026d1fdf10104b3379964092998f2,0.0,1,0.005556,0.00014154,0.89725,0.0,0.00028309,2,0.9,0.448855,1
0xc42052c2d03618e304d920afd05b95faeaea9a56,2.713e-05,1,0.005556,0.0005291,0.009107,0.0,0.0015873,2,0.01,0.004553,1
0x08b2168c9a76f9a544d1a4e13da32a950925be62,0.0,0,0.0,0.0,10.49895,0.0,0.00015244,3,0.0,5.49895,0
0xe34a21e293de9814b266a8594d3f92b724fedafe,0.0,0,0.0,0.0,0.0,0.0,0.00011375,1,0.0,0.0,0
0x5aa913846b30c2834468daf51cded4254efc7909,0.00054471,38,0.211111,0.00118351,1.344742,0.00090334,0.00285436,48,1.72259,0.441263,1
0xfaa09a98491ace16a82cb24adecfc68eb6ad2f3c,0.00061357,6,0.033333,0.00012188,0.0133,0.04411765,0.00048753,17,0.015841,0.001629,1
0x44e3305c2dec8a66165e93cbfcc37bdde2080205,0.0,0,0.0,0.0,0.0,0.0,0.00079491,1,0.0,0.0,0
0x8a003691c9cc8667b7464b9713ce0f4b8f66ddbb,0.0,1,0.005556,0.00012962,0.0,0.0,0.00012962,0,0.00651,0.0,0
0x36b8c88bd2f4ade96cd7abd7a4becd79527632af,0.0,2,0.011111,0.00011486,0.0,0.0,0.00011486,0,0.05,0.0,0
0x493356919ce40540f5ffc9cd2998faf870dc6916,0.0,1,0.005556,0.00097561,0.0,0.0,0.00097561,0,0.0003,0.0,0
0x3e9a8cc06d318dabef677a230f3572741e1e431a,0.0,1,0.005556,0.00014069,0.0,0.0,0.00014069,0,1.0,0.0,0
0x649b043134efe323125037e0b6a8630ed0f53d3c,0.0,0,0.0,0.0,0.0,0.0,0.00037793,1,0.0,0.0,0
0x4c93e122eb66ad753c2962cd9bfd4b2dca110c7f,0.0,0,0.0,0.0,3.127673,0.0,0.00012953,2,0.0,1.839991,0
0x0d6d83a83ef06f1cdf9f9ae9425ee91d45520684,2.849e-05,4,0.016667,0.00012551,5.67,0.2,0.00037653,15,5.68645,0.60589,1
0xe4463e9c64e87d32bb106f87c4a0eded64b3c5b8,0.0,0,0.0,0.0,0.0,0.0,0.00011741,1,0.0,0.0,0
0x25fbf54b202f62de7c0198096b62e334620fc64b,0.00023703,2,0.011111,0.00089166,0.022542,0.33333333,0.00222916,5,0.025,0.006153,1
0xc3385056c16cf4a06485a289c86280b9ead3ed95,0.0,2,0.011111,0.00020268,0.0,0.0,0.00020268,0,0.754917,0.0,0
0x29a86af5d04259949bad39105dae1dd5ebee3c4f,0.0,2,0.011111,0.00011571,3.19979,0.0,0.00023143,2,3.2,2.11479,1
0x1d59e20970688bea4820ef512f9b4b94ad01945b,3.48e-06,11,0.05,0.00019766,7.499352,0.11111111,0.00039532,16,7.5,2.206836,1
0x65c23a02cd313bb9e711f301ebc4a3285c1af03e,0.0,1,0.005556,0.00039952,0.0,0.0,0.00039952,0,1.448014,0.0,0
0xb4e71fda1304fcb03975e366cb166f049836f898,0.0,2,0.011111,0.00014531,0.045692,0.2,0.00050857,6,0.05,0.010105,1
0x327058e602a691fb56f5f9491e2e814f6d897335,0.0,0,0.0,0.0,0.0,0.0,0.0001365,1,0.0,0.0,0
0x32d591c40efbdecd50a3110be91622a6d756c082,0.0,0,0.0,0.0,0.0,0.0,0.00012598,1,0.0,0.0,0
0x4341e43ff71cd937ea5c2337eb7c12c9bef6319c,0.0,0,0.0,0.0,0.0,0.0,0.00011041,1,0.0,0.0,0
0xb24fb789fdf0cdbbd8feba1fdbfa64c296e7c07f,0.0,0,0.0,0.0,0.0,0.0,0.00013713,3,0.0,0.0,0
0x6f3d8de9c151a30fd31223b2949f98a01839d6f2,1.2e-06,3,0.016667,5.454e-05,0.000416,0.09090909,0.0003,10,0.00346,4.2e-05,1
0x207d4e38a33a96e7a33e0ddc62e8406ff10fb404,0.10714286,2,0.011111,0.25,14.10785,0.0,0.375,1,8.18895,14.10785,1
0xaced15744541d364455b26ce6aa5ddc2280a76a3,0.0,0,0.0,0.0,0.210171,0.0,0.00013778,1,0.0,0.210171,0
0x4ba2c7f534702c8fc2cc80fadf66f362a4d452df,0.0,1,0.005556,0.00561798,0.0,0.0,0.00561798,0,0.0003,0.0,0
0x3362ea011734eeeec1c6181fb03930c7c550d06a,0.0,20,0.111111,0.00087336,174.99958,0.26666667,0.00104803,19,175.0,56.723768,1
0xbb81f9053ce652cedcf04106a1af3ef2f2a2f6f6,0.00071016,40,0.222222,0.00097333,3.151239,0.0009768,0.00253066,56,5.0,0.549482,1
0xebdf13c0025cc2a7c9971bd4a062460fe0e4a410,0.0,0,0.0,0.0,0.0,0.0,0.00073206,1,0.0,0.0,0
0xbec5bc239aec978c16b65798c3355ba996ddce03,0.00012154,3,0.016667,0.00038212,0.7,0.1,0.00095529,3,0.69488,0.273333,1
0x6b6d43ef9ae75afdf7879dcab8b4716255ccc7b1,0.0,1,0.005556,0.00017966,89.99958,0.0,0.00035932,1,90.0,89.99958,0
0x4dbc5a77502a22fd1f7ca6120a53df28b2e9fcfe,0.00047893,1,0.005556,0.00026539,0.004344,0.0,0.00079618,2,0.009,0.002172,1
0xe4c94d45f7aef7018a5d66f44af780ec6023378e,0.0376473,10089,0.083333,0.05744736,0.005,2.036e-05,0.05764232,3,0.0,0.002017,1
0x48ec7767d5def1c1520402b092356e070c5f1adc,2.404e-05,28,0.155556,0.00058585,27.010547,0.00529101,0.00060755,1,5.0,27.010547,1
0x6b37745b1bc8b6d962737d8bff90b8df671a6c76,0.0,0,0.0,0.0,0.0,0.0,0.00015533,1,0.0,0.0,0
0x5001279e4e13eddfc5dac59d5405660ca6b7d26e,1.4e-07,11,0.061111,0.00024146,0.013,0.14919355,0.00079683,23,0.015,0.000689,1
0x865922a9d1439a425a029364c8f841e827cee53c,4.76e-06,5,0.027778,5.246e-05,0.004073,0.12380952,0.0002623,13,0.0142,0.000647,1
0x8041d8a923821f0c5ebfb387cb5b99bc28c34181,0.0,0,0.0,0.0,0.0,0.0,0.00024101,12,0.0,0.0,0
0x96ebf9ba9cfc738d69cff238f51101dc06402d9e,0.0,2,0.011111,0.00017973,0.0,0.0,0.00017973,0,6.499148,0.0,0
0xb69dee682472a39512a2cf8eeb7d57a8a1c6b881,0.0,0,0.0,0.0,0.0,0.0,0.00016932,3,0.0,0.0,0
0x4b5a900b3a3ab9c6f3495a186ba33d4e7346488f,0.0,1,0.005556,6.67e-05,0.38,0.0,0.0001334,2,1.16,0.375,0
0x4ab405a9c5474601b16a6572670e3b316011efdd,0.0,3,0.016667,0.00010564,4.999559,0.26666667,0.00036972,6,5.0,1.415182,1
0x17e79b765c895a3d52fc807281736f0aa178a44b,0.0,0,0.0,0.0,0.0,0.0,0.00011848,2,0.0,0.0,0
0x4a0d649678edf7c11ccc8747c18fd74353e68cb8,0.0,1,0.005556,0.00010551,0.0,0.0,0.00010551,0,0.02,0.0,0
0x004e908164524b7738aef18a198fdedb9fb75ef6,0.0,0,0.0,0.0,0.0,0.0,0.00040274,4,0.0,0.0,0
0xd3d36b93999366ee803fbbf72a18ffda5a4f332c,0.0,0,0.0,0.0,0.40316,0.0,0.00012962,2,0.0,0.401235,0
0xb1d49e701e0ab17de28de3e50b985b941d663189,0.0,0,0.0,0.0,4.99958,0.0,0.00013778,3,0.0,3.334963,0
0x1057d7639ca1652427912bdac99f95a46048fffd,0.0,0,0.0,0.0,0.004181,1.0,0.00033234,2,0.0,0.002091,0
0x39fb92270eb33218f7dd5e29b5510cd1ff1792a9,0.0,0,0.0,0.0,0.0,0.0,0.00022609,2,0.0,0.0,0
0x560103140543704632b31ecfa38bc05ee5397caa,2.54e-06,6,0.022222,0.0004012,2.0,0.01449275,0.00167168,22,5.0,0.54837,1
0x21aeafba60bf30c1a4f93cdcf0b89a7ce63c368f,0.0,0,0.0,0.0,0.0,0.0,0.00017156,2,0.0,0.0,0
0x4d59ee9756ec31480e61c0b9b199fb5bebfb70e7,0.00065495,7,0.038889,0.00129032,0.854736,0.2,0.00322581,7,2.1,0.618696,1
0x312931e364f409380b3c16bf1b98068595c2b6f4,0.0,0,0.0,0.0,0.0,0.0,0.0003046,2,0.0,0.0,0
0x6e2065d3f469104f97e66c5d1945b6bf30c7ab5f,0.0,1,0.005556,0.0001316,0.0,0.0,0.0001316,0,0.001,0.0,0
0x5f520329b2370e82f75f0e14f4ad18fa34a26ad1,0.0,0,0.0,0.0,0.0,0.0,0.00022584,1,0.0,0.0,0
0xe8f3d069db0d50e31181cf660f45b7976c0fbc5f,0.00054072,33,0.183333,0.00025025,1.25,0.0420765,0.00061728,63,0.607758,0.042823,1
0x1dfabf381d80dd29d43bc347207b30a5c484bbd0,0.07058588,10052,55.5,0.00093282,0.0,0.005935,0.00609443,375,0.01,0.0,1
0x6584de4e7c557f650964f4f1cf3f998ae7173b1d,0.0,0,0.0,0.0,10.499519,0.0,0.00025047,2,0.0,5.24976,0
0xb2e04dc9ee49cf1726ce86ea21f88b72ef58698b,0.00020123,2,0.011111,0.0002199,1e-06,0.1,0.00054975,4,0.0007,0.0,1
0xa17fa5f639be31188ad2c5fffe4184c98949630b,0.23809524,3,0.016667,0.42857143,3.218209,0.0,0.57142857,1,1.930782,3.218209,1
0xf1316eee9f6dbcbae1dd8f755953d5f52dc2fd7a,4.88e-06,2,0.011111,0.00016808,0.661219,0.2,0.00050424,6,0.842719,0.169641,1
0xeabcd4be8e69af6e9216a62994f3ea33e6070f60,0.0,1,0.005556,9.508e-05,0.0,1.0,0.00019015,5,12.085,0.0,0
0xad7dec806522d93a94a194f53aa7f0f436778773,0.0,0,0.0,0.0,0.028441,0.0,0.00014041,1,0.0,0.028441,0
0x24e9cbc515057deaf62b8dd625a2e566dd0aa7c5,0.0,0,0.0,0.0,0.0,0.0,0.00011545,1,0.0,0.0,0
0xad94975451d1bda2b849b5a01db95539acd4535a,0.0,1,0.005556,0.00012821,0.0,0.0,0.00012821,0,0.001,0.0,0
0x4e790c545478029d20816a7212c46adde058d63e,0.03890622,15,0.083333,0.00031689,9.020746,0.03557312,0.00060737,12,5.0,1.413053,1
0x9054b1ec37b544007a0485524633725cf719d466,2.69e-06,3,0.016667,3.703e-05,0.034509,0.02083333,0.00041973,36,0.037657,0.001187,1
0xcdbdc6343817b2ca1829b049fb8e22a179578d06,3.164e-05,6,0.016667,0.00076057,1.324831,0.0,0.00197749,10,1.374086,0.30731,1
0xf15efd6fb42a41f4cf843fafbb90ed5a9171fad3,0.0,1,0.005556,0.00032616,0.009081,1.0,0.00097847,2,0.01,0.00454,1
0x244060ea7dcf394f3360649bbaceb359724ca9a2,0.0,0,0.0,0.0,0.009539,0.0,0.01204819,1,0.0,0.009539,0
0xa79d0db686653745da64331732fd23d68ae19b11,0.03992887,6,0.033333,0.0155642,0.105004,0.04761905,0.02723735,3,0.05,0.042647,1
0x71630f3981003c15203fc92c26a2a624414f2c78,0.0,2,0.011111,0.00010897,0.0,0.33333333,0.00021794,2,0.0007,0.0,0
0xae15e73a9ade36c6ec57bfd04b014d33d9ac74aa,0.0,1,0.005556,0.00010961,1.01374,0.0,0.00021923,1,1.015,1.01374,0
0xde695d92f3c706a8b90d2e04b66b3216f3bf5483,0.0,0,0.0,0.0,0.0,0.0,0.00029248,3,0.0,0.0,0
0xe5bf8b2419242287b071731d3f59858cf74c2c90,0.12878788,11,0.061111,0.25,26.61,0.26666667,0.66666667,38,10.0,1.716053,1
0x44cbadd901b490039fc9042a3f4468c6db3d7810,0.0,0,0.0,0.0,10.0,0.0,0.00050378,2,0.0,5.0,0
0xdff06e603de64027cf0a6bd602ca0fa0d88855cd,0.02452302,12,0.0,0.05633803,199.999958,0.25,0.06338028,1,30.0,199.999958,1
0x5fe3431008809a6df30bdfd41dff4f7dee871b2f,0.00027974,11,0.027778,0.0008261,2.164098,0.0,0.00181743,19,2.630757,0.21593,1
0xa5410036ac1ac255360749934f89e87e0f78a4b6,0.0,0,0.0,0.0,0.0,0.0,0.0002876,1,0.0,0.0,0
0x76a141a400d8447d14322eabec29fe02bc2389db,3.81e-06,2,0.011111,0.00041399,3.345932,0.16666667,0.00082799,2,3.327707,1.672966,1
0x11e9c8d62fc5bc3487253dbb467dcd8f4b80aeb8,0.0,1,0.005556,0.00153374,4.1e-05,0.66666667,0.00460123,2,0.000127,2.1e-05,1
0x77ef9b2afcc81ccfa1b388f0b95ca8522059cb55,0.0,0,0.0,0.0,0.0,0.0,0.00018954,2,0.0,0.0,0
0xf75bf239e664c04d6392b364ea5bd6d7ab6a1673,0.0,0,0.0,0.0,2.295971,0.0,0.00019529,2,0.0,1.147986,0
0xe2d3b37fb78ccc9c26a965f90fc9202b19588a89,0.0,0,0.0,0.0,0.165655,0.0,0.00141044,1,0.0,0.165655,0
0xa1c4be46e8ef34d145ee722a9362ec14a11d2bad,0.0,0,0.0,0.0,0.0,0.0,0.00013947,1,0.0,0.0,0
0x4f366b295ecfe826a755c39bfcdfc3234b84849f,0.0,0,0.0,0.0,0.019549,0.0,0.00011752,1,0.0,0.019549,0
0x79d385f11536f40d07530ccce540c13642b723f6,0.00155655,344,1.911111,0.00263895,0.62,0.00281,0.00376502,190,0.626673,0.02965,1
0x42cb4f9d56309aa0d5932e101d0c0701528ed0c5,0.0,0,0.0,0.0,0.119474,0.0,0.00013764,5,0.0,0.094165,0
0x08e6f41b69df73b6cdb2a418191e651dc4b63334,0.00080136,19,0.105556,0.0007926,1.140019,0.00105708,0.00193747,26,1.2,0.305751,1
0x82d4cd6daa751ca1e9d816d47076efd7f5bfe06f,0.02622901,79,0.438889,0.04136573,0.005,0.00051203,0.04202232,41,0.001,0.000866,1
0xde0e15e1488e4c6ead2b763d427e6d7edb3d1d10,4.463e-05,4,0.022222,0.00023241,16.058257,0.2,0.00038736,46,9.495,0.673549,1
0xfd0cac52f07ea55f3a2dae4f960794d48309bbc5,0.0,0,0.0,0.0,0.0,0.0,0.00021829,1,0.0,0.0,0
0x238c3c16f9477b1736262a08ec3921991120a5de,0.0,0,0.0,0.0,0.147988,0.0,0.00015475,1,0.0,0.147988,0
0x14cef0c66a1249ad45b9110869b7eeb8f7e8fc9a,0.0,1,0.005556,0.00027397,0.0,0.0,0.00027397,0,4.242,0.0,0
0x875c8748126df608b692487274d54406ef0cd6a4,0.0,0,0.0,0.0,0.0,0.0,0.00043975,3,0.0,0.0,0
0x4737188e8472066dd96de21904497ac41c7d08d4,0.0,0,0.0,0.0,4.415428,0.0,0.00011191,1,0.0,4.415428,0
0x068a425809797f7237ce5b503efba587cb2763ae,0.00112483,4,0.022222,0.00101704,1.037107,0.1,0.00127129,4,1.03906,0.484035,1
0xd0588551e24cbf99d153b146b75efeba79d1f33c,0.00222787,3,0.016667,0.00013194,0.002815,0.07272727,0.00057173,11,0.007,0.000379,1
0x955a7dc3e238199b208e52294bc4ded3ffa6fff0,2.128e-05,5,0.027778,0.000162,0.00458,0.07142857,0.00054002,7,0.005,0.001701,1
0x559a9d919f894a8c925c7eb15b038ec2507c707e,0.0,1,0.005556,0.00011963,0.0,0.0,0.00011963,0,0.690922,0.0,0
0x1f4bbcf8ee767e96b3d36216b24fabdaa1ef56d8,0.0,1,0.005556,0.00063532,0.001997,0.0,0.00127065,2,0.0,0.001993,0
0x63f59d131ea5ef32506ed76084d9573ee7c31793,0.0,0,0.0,0.0,8.77131,0.0,0.00015244,1,0.0,8.77131,0
0x25e19c76655e45556c5be5e8aade7f426faf969b,0.0,0,0.0,0.0,0.0,0.0,0.00037793,5,0.0,0.0,0
0x6896cf29fffc1736192fa41b4adfee42f7663db5,9.531e-05,26,0.144444,0.0005245,26.5,0.0513834,0.00057445,2,10.0,16.325,1
0x0c5ff7e4e12d499e37315a0cfe257be4a8ea3dec,0.0,11,0.061111,0.00022835,1.037026,0.66666667,0.0002664,2,0.46,0.653371,1
0x8cd0dd947b001d0003e8056e64bc7453f4ba1a91,3.9e-06,5,0.027778,9.381e-05,0.000891,0.03463203,0.0004315,24,0.004356,4.4e-05,1
0xa23203c466a57649b83687a3d9129d3ec427c50a,4.36e-06,11,0.061111,0.00043613,10.840906,0.0,0.00047578,1,2.199727,10.840906,1
0xe9cc2cadea24afc75fe84321e4613190c342ddd4,8.625e-05,4,0.022222,0.00022284,16.880502,0.0952381,0.00089136,8,17.0,2.597054,1
0xd1c2cce21e65e407780a2a14fd15008057620105,0.0,0,0.0,0.0,0.0,0.0,0.00060643,1,0.0,0.0,0
0xdf9230268c1e584403533a8c6fbe3110c7d08a34,0.0,0,0.0,0.0,0.0,0.0,0.00018352,1,0.0,0.0,0
0x785a751b2e36b2b0fdb80100b7ca14889a768a22,9.11e-06,45,0.25,0.00050636,36.783539,0.01889339,0.00051968,1,5.0,36.783539,1
0x7155c5f386208da6fc483d65b544cd17a5a66e71,0.0,3,0.016667,0.025,0.0,0.0,0.025,0,0.15,0.0,0
0x38e20a63f9eb64a7756b42b54698c4e0e68cac1b,9.68e-06,1,0.005556,0.00024944,0.001922,0.66666667,0.00099776,3,0.005,0.000641,1
0xb54a0d70601da63cf6092f4c2cc40ffc55874334,0.0,0,0.0,0.0,0.0,0.0,0.00031857,1,0.0,0.0,0
0x05201cfadc29da01c377223641c4a72dc1d43f96,2.2e-07,1,0.005556,0.0001093,0.0,0.0,0.00043721,3,0.00022,0.0,1
0x4c9d7eae0f5a9306d9f091373988e997f227a71a,3.61e-06,3,0.011111,0.00038675,41.943515,0.0,0.00103133,6,42.803594,7.150075,1
0x444c4332c6e1e26ed67aac6da5f83bc5ff450beb,8.01e-06,4,0.022222,0.00013054,0.06471,0.04444444,0.00043512,7,0.0662,0.020887,1
0x428be8ca197c06ecfb95acd77078d5506bbbda1c,0.00023764,1,0.005556,0.00127065,0.0,0.33333333,0.00381194,2,0.002,0.0,1
0xb411869ea04c9982b84bf95d20c35c690a4f6e7a,0.07142857,3,0.016667,0.375,0.999139,0.16666667,0.5,2,1.0,0.754019,1
0x52c9dfd68c67aafc9e3e615fb38824b17def6432,8.638e-05,7,0.038889,0.00039568,5.6,0.05454545,0.00062179,5,5.573801,2.697534,1
0x88c9aeabfaa3da59bc9d46099a32b7ef86cc0877,3.735e-05,1,0.005556,0.00085543,0.05,0.66666667,0.00342173,4,0.1,0.023397,1
0xe6eb070bcef81fd12a198ba03fe393e9ee4cb671,0.02801517,4,0.022222,0.00068197,0.32,0.09090909,0.00272789,10,1.35,0.12175,1
0x3ffc9c4df6b29a0c3bf5a3056d37b68288c79a29,0.002605,9,0.05,0.02453988,27.96,0.02777778,0.02760736,1,3.6075,27.96,1
0x2b155128deaaee8012e089c1bf893f54a996456b,0.0,5,0.027778,0.00016906,0.0,0.0,0.00016906,0,9.082769,0.0,0
0x44d5ec57f1ec63ea5ce5f240a6f3613c44a1095a,0.0,1,0.005556,0.00011963,0.0,0.0,0.00011963,0,11.125501,0.0,0
0x3d1e456988645804d39332935c97e61dff633d3c,0.0,0,0.0,0.0,0.439,0.0,0.00021478,1,0.0,0.439,0
0x6ef8729143c233ff9760b93bed47017e3546aaf4,0.0,0,0.0,0.0,65.914779,0.0,0.00010522,1,0.0,65.914779,0
0x342060be6bb2e605bfb987d49891a49e618f6833,0.0,0,0.0,0.0,0.0,0.0,0.00031338,3,0.0,0.0,0
0x303345349da72a28d12d5515f145dd77cb84bacc,0.00682758,24,0.133333,0.00041617,11.266896,0.13675214,0.00053508,6,6.399139,4.774624,1
0x9ea816ead8373398d09d75e94059609505a7f5d8,0.0,0,0.0,0.0,0.0,0.0,0.00011777,1,0.0,0.0,0
0x74a01390635d8d4016827fa3afb1a0f6c33ed8d8,0.00568255,6,0.033333,0.00108696,9.289206,0.14285714,0.00163043,5,8.99,2.002042,1
0xb9f85dcbe99535e10fda7cb718ef190271269865,0.0,0,0.0,0.0,0.014979,0.0,0.00010522,1,0.0,0.014979,0
0x539da930a121f0a5426e78b4559a9cf1fb917e24,0.0,0,0.0,0.0,0.0,0.0,0.00033875,1,0.0,0.0,0
0xfdaedc2904efc1a19d662777b65edc842729bf39,0.0,0,0.0,0.0,0.0,0.0,0.00042409,2,0.0,0.0,0
0x68838e211215a9e7e3bf15f38d2e506a835eb130,0.0,0,0.0,0.0,0.034,0.0,0.00065147,1,0.0,0.034,0
0xa1c72de82000fa1e7501d076cd858e3c6795c485,5.38e-06,1,0.005556,0.00069589,0.009085,1.0,0.00208768,2,0.01,0.004542,1
0xe93ca57c9ccbba6ea9d9585974730904b6cbb8c7,0.0,0,0.0,0.0,0.0,0.0,0.00011333,1,0.0,0.0,0
0x274e9d471060da7eb7681acba04ecf535395b619,0.0,1,0.005556,0.00020551,0.0,0.0,0.00020551,0,0.0,0.0,0
