node,sample_idx,n_nodes,n_edges,is_phisher,out_degree,in_degree,direction_ratio,max_out_amount,min_out_amount,avg_out_amount,max_in_amount,min_in_amount,avg_in_amount,account_balance,lifetime_days,active_days,freq_out_short,freq_in_short,freq_out_long,freq_in_long,short_long_out_ratio,short_long_in_ratio,katz_centrality,betweenness_centrality,degree_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,in_degree_centrality,out_degree_centrality
0x728781e75735dc0962df3a51d7ef47e798a7107e,736,17891,995727,True,1299,5822,0.182418,3226.057903,0.001,16.741408,3200.0,0.0,3.811899,445.787068,491,239,0.0,0.2,0.0,0.172222,0.0,1.16129,0.0947701,0.1277134,0.16198994,0.29602254,4.446e-05,1e-08,0.13460034,0.0273896
0xc13e897ba56649b3dc937924b4cb70e96407b370,737,1187,4649,True,2,1,0.666667,0.00879,0.0,0.004395,0.01,0.01,0.01,0.00121,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02878003,0.0,0.00252951,0.04995872,1.0,2.551e-05,0.00084317,0.00168634
0x1926364d09b37ef4bda4c3c7d09ae17354c34a1b,738,49422,900028,True,182,252,0.419355,10.823786,0.002338,0.426867,10.824269,0.002475,0.308747,0.114366,382,168,0.066667,0.066667,0.272222,0.538889,0.244898,0.123711,0.00778886,0.00232374,0.00552397,0.1005096,0.00371443,0.0,0.00258999,0.00293398
0x6d36a0f840bad9de1c0295f929e54c36601f7d6f,739,108024,1277550,True,75,24,0.757576,0.3,0.0,0.015836,0.33415,6e-05,0.049744,0.006153,365,44,0.066667,0.066667,0.294444,0.077778,0.226415,0.857143,0.00339016,0.00038226,0.00065727,0.05987662,0.0200341,0.0,0.00013886,0.00051841
0xec4208e6786bb63b3a204590a477585dc8152b4b,740,15351,202758,True,1,3,0.25,2.090215,2.090215,2.090215,1.101863,0.490432,0.697431,0.002079,7,3,0.033333,0.1,0.005556,0.016667,5.999999,6.0,0.00826389,0.0,0.00026059,0.04792124,0.0,0.0,0.00019544,6.515e-05
0x0d14a75d907d6a4a2a659a9d574a8c893e952c41,741,36469,430958,True,51,38,0.573034,2.331503,0.003346,0.537684,4.31745,0.14,0.722084,0.017286,128,43,0.033333,0.0,0.283333,0.211111,0.117647,0.0,0.00688137,0.00043634,0.00233081,0.116308,0.00140056,0.0,0.00093232,0.00139849
0x99795302cab690e22289f5a946353283645b2c4a,742,15311,132012,True,5,1,0.833333,0.003571,0.0,0.000714,0.01,0.01,0.01,0.006429,0,2,0.166667,0.033333,0.027778,0.005556,6.0,5.999999,0.00752587,1.241e-05,0.0003919,0.01566307,0.13333333,0.0,6.532e-05,0.00032658
0x32cd777d935ab34e324e9e4da1edf11465c70f59,743,11038,81887,True,7,2,0.777778,0.260284,0.0,0.050617,0.260725,0.1,0.180362,0.006408,12,2,0.233333,0.066667,0.038889,0.011111,6.0,5.999999,0.00900235,3.08e-06,0.00063423,0.00202486,0.14285714,0.0,0.00018121,0.00045302
0xe92721810cb0dfacbd28e05ff8cc0ac12e51c113,744,3170,28039,True,2,1,0.666667,0.009102,0.0,0.004551,0.01,0.01,0.01,0.000898,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01755244,0.0,0.00094667,0.12950043,1.0,4.61e-06,0.00031556,0.00063111
0x5e3346444010135322268a4630d2ed5f8d09446c,745,135722,2138821,True,1,10215,9.8e-05,10342.192444,10342.192444,10342.192444,1000.0,0.0,1.055446,439.184114,477,232,0.0,0.266667,0.0,0.722222,0.0,0.369231,0.06821761,3.11e-06,0.03647925,0.18467095,3.796e-05,0.0,0.03647188,7.37e-06
0x3d1b344d1266f9ba246271e27b174abbdbca262c,746,58374,646894,True,57,33,0.633333,141.0,0.0,5.908805,106.2068,0.0,10.171944,-1.127749,132,35,0.466667,0.2,0.316667,0.183333,1.473684,1.090909,0.00399789,5.564e-05,0.00073664,0.02047037,0.0304878,0.0,0.00017131,0.00056533
0xf6f902e60c8825662adc5693746bcccd866e90cb,747,38,69,True,1,2,0.333333,0.099832,0.099832,0.099832,0.1,0.0,0.05,0.000168,36,3,0.033333,0.0,0.005556,0.011111,5.999999,0.0,0.16287282,0.07282282,0.08108108,0.13899614,0.0,0.12061838,0.05405405,0.02702703
0xfb6c9eb0e496df6ada07bd60a0e13e7198ef8cd5,748,52,924,True,1,2,0.333333,64.646558,64.646558,64.646558,53.414528,11.232451,32.323489,0.00042,34,2,0.033333,0.0,0.005556,0.011111,5.999999,0.0,0.1391331,0.05372549,0.05882353,0.48060075,0.0,0.03781572,0.03921569,0.01960784
0x1b741540258001e4992a5d66eb0d14f2f341085f,749,20,23,True,2,11,0.153846,25.183493,0.016085,12.599789,6.260349,0.1,2.290959,0.000966,119,9,0.033333,0.0,0.011111,0.061111,3.0,0.0,0.23148197,0.0994152,0.52631579,0.58502024,0.0,0.00151402,0.42105263,0.10526316
0xcae77a05ab518492144944fb50572ebfa3595870,750,14965,126403,True,2,2,0.5,3.076082,0.984,2.030041,3.076502,0.99,2.033251,0.00642,64,2,0.033333,0.033333,0.011111,0.011111,3.0,3.0,0.00829009,0.0,0.00020048,0.05041779,0.0,0.0,0.00013365,6.683e-05
0xa4e451a0e8fcb8a1c29bbe3c96b7e347a674e616,751,405377,2750146,True,398,15,0.96368,155.0,0.0,0.477399,57.088698,0.062487,4.591948,-121.125778,172,23,0.066667,0.0,2.211111,0.083333,0.030151,0.0,0.00171527,1.1e-06,0.0004613,0.02309019,0.01145016,4e-08,1.48e-05,0.0004465
0x8a99ed8a1b204903ee46e733f2c1286f6d20b177,752,8652,580794,True,4,10067,0.000397,585.0,0.9,155.09,142.5,0.0,0.098598,372.224197,364,74,0.0,0.033333,0.0,0.038889,0.0,0.857143,0.04548696,1.156e-05,0.07952838,0.21674304,0.00018248,1.355e-05,0.07941278,0.00011559
0xadc7f7d0c48cc91bab52c0c40f83722531d863bd,753,24685,170607,True,7,13,0.35,51.31,0.0,7.358943,10.792965,0.061803,3.962686,0.002321,113,9,0.233333,0.0,0.038889,0.072222,6.0,0.0,0.00612699,1.175e-05,0.00076973,0.01829519,0.01754386,0.0,0.00048614,0.00028358
0x47779ea9849c7eec04197b21f9554931b8fcd5f4,754,1797,24791,True,6,139,0.041379,1.047569,0.0,0.175911,0.01,0.0,0.002632,-0.689653,37,17,0.066667,0.4,0.033333,0.772222,2.0,0.517986,0.02369518,0.00153172,0.00501114,0.45824121,0.0,1.9e-07,0.00278396,0.00222717
0x368be389ce940bf17c3296344086e368bc4c60f3,755,14969,97210,True,4,12,0.25,4.0,0.01487,1.100431,1.0,2e-06,0.367837,0.012319,11,9,0.133333,0.4,0.022222,0.066667,6.0,6.0,0.0100792,0.00060854,0.00106895,0.40397051,0.0,0.0,0.00080171,0.00026724
0x88bdeb65ed500794118d0e5fdf5808d23bb74e73,756,43,636,True,3,2,0.6,0.199,0.000706,0.070088,0.2,0.011,0.1055,0.000735,92,4,0.033333,0.033333,0.016667,0.011111,2.0,3.0,0.15306338,0.07317073,0.0952381,0.1015873,0.16666667,0.0,0.04761905,0.04761905
0xcbc11698083a56f750324d0e17540cff413fc51a,757,1289,163934,True,93,320,0.225182,20.0,0.5,1.928767,20.0,0.0,1.191433,201.883299,15,7,3.1,10.666667,0.516667,1.777778,6.0,6.0,0.05390841,0.23537541,0.22049689,0.22129834,5.454e-05,0.0,0.14906832,0.07142857
0xf11f53674c211d42449aae57cabaf955a6fed8f1,758,12660,314821,True,1,12,0.076923,4.205404,4.205404,4.205404,1.095,0.0001,0.350522,0.000861,28,2,0.033333,0.4,0.005556,0.066667,5.999999,6.0,0.00910224,3.002e-05,0.00078995,0.06524043,0.02222222,0.0,0.00071096,7.9e-05
0xec60fbac097beada795d1260a823a4bf6a60c490,759,6024,60969,True,4,2,0.666667,0.008696,0.0,0.004192,0.01,0.01,0.01,0.00323,34,2,0.066667,0.033333,0.022222,0.011111,3.0,3.0,0.01234753,0.0,0.00049809,0.07393313,1.0,0.0,0.00016603,0.00033206
0xb89145f286c25cfc9cb9cb8997c204189bd8fc9b,760,20399,177990,True,13,39,0.25,29.0,0.0,18.965385,27.99,0.01934,6.323852,0.080225,10,11,0.433333,1.3,0.072222,0.216667,6.0,6.0,0.00813662,4.079e-05,0.00215707,0.02999027,0.00317125,0.0,0.00166683,0.00049024
0x2569d83a778f1bc7caa5b7f121229c149653eb13,761,3060,77049,True,2,1,0.666667,0.008794,0.0,0.004397,0.01,0.01,0.01,0.001206,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01780102,8.039e-05,0.00098071,0.13884436,0.0,0.0,0.0003269,0.00065381
0x3a18806c170e21a12a87ad08798e85ac86eb8be5,762,35,206,True,2,2,0.5,0.17,0.009294,0.089647,0.18,0.00026,0.09013,0.000966,7,3,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.16955638,0.06238859,0.11764706,0.28696343,0.33333333,0.0,0.05882353,0.05882353
0x6e7186eb2ccb2cf6844767f8564810d843fae76a,763,193336,1833357,True,1802,2048,0.468052,40.009118,0.0,1.073326,40.0,0.0,0.944768,0.749769,394,375,1.533333,1.566667,5.761111,6.372222,0.266152,0.245859,0.01747625,0.0050648,0.00548788,0.21341886,0.00097999,1.4e-07,0.00545168,3.621e-05
0xd7d58bc47b1497b9cfd7b96424d3fec138f2d340,764,8479,46160,True,14,4,0.777778,0.001003,0.0,0.000106,0.005,0.001,0.002125,0.007017,168,2,0.4,0.1,0.077778,0.022222,5.142857,4.5,0.01036436,0.00256765,0.00094362,0.02802039,0.06666667,0.0,0.0002359,0.00070771
0x7c5b7712fb4e08d25af6df531473ca461af19a4c,765,1433,210838,True,8,146,0.051948,314.76,2.0,44.247,50.0,0.0,2.540411,16.924,298,5,0.0,0.266667,0.0,0.094444,0.0,2.823529,0.04014807,0.04584051,0.08100559,0.19630044,0.0004914,0.0,0.07611732,0.00488827
0x2dd971dcf01354bd684fc379f86e74afa6d920af,766,17165,61954,True,4,2,0.666667,0.000279,0.0,7e-05,0.002,0.002,0.002,0.003721,38,2,0.1,0.033333,0.022222,0.011111,4.5,3.0,0.00694288,0.0,0.00034957,0.0234696,0.4,0.0,0.00011652,0.00023305
0x21e791aeb441629fe2d85af03d191a5bc6cce0f3,767,15507,119425,True,9,3,0.75,0.046564,0.0,0.010185,0.048457,0.01,0.03241,0.005561,88,5,0.066667,0.033333,0.05,0.016667,1.333333,2.0,0.00838277,1.33e-06,0.00045144,0.14239773,0.0,7.8e-07,0.00019347,0.00025796
0x3de08b35c0e7f255f37a5dace9bd8eb78e99e985,768,9446,542776,True,55,26,0.679012,21.731021,0.01,0.502884,5.0,0.096907,1.064757,0.025074,14,8,1.833333,0.866667,0.305556,0.144444,6.0,6.0,0.01136702,0.0163274,0.00847009,0.14748644,0.00886076,0.0,0.0026469,0.00582319
0xfc4390cf0d03d9850efe90319fa20e6b88d98c00,769,35736,616566,True,41,29,0.585714,5.27,0.0,0.666032,5.273,5e-06,0.966328,0.716227,169,27,0.1,0.033333,0.227778,0.161111,0.439024,0.206897,0.00570285,5.978e-05,0.00083951,0.0564288,0.01851852,0.0,0.00019589,0.00064363
0xc597498f0d102036ff7bf9fda401f3174d2e9d96,770,53,10619,True,1,2,0.333333,2.599517,2.599517,2.599517,2.1,0.5,1.3,0.000483,5,3,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.13777732,0.01131222,0.05769231,0.15453297,0.0,0.00619553,0.03846154,0.01923077
0x602026bd56bf9ca9d86926669e4353035aca2a88,771,120,294,True,2,5,0.285714,1.164905,1.164716,1.164811,1.0,0.03,0.466,0.000378,4,3,0.066667,0.166667,0.011111,0.027778,5.999999,6.0,0.09257677,0.01566728,0.05042017,0.18917334,0.0,0.01592669,0.03361345,0.01680672
0x79182bf192912d83f895a3d04997c27ef7fed4fd,772,11674,563712,True,7,2813,0.002482,0.1,0.0,0.015857,0.002,0.0,2e-06,-0.105669,282,157,0.0,0.9,0.005556,5.483333,0.0,0.164134,0.11126114,1.662e-05,0.204746,0.23453974,0.00044873,0.0,0.20466033,8.567e-05
0x2996071be221c37e4dd25e7a4699bda06a0e4e92,773,100018,1076515,True,189,321,0.370588,5.74933,0.043432,0.614045,8.4,0.0,0.361809,0.086036,68,69,3.833333,6.8,1.05,1.783333,3.650794,3.813084,0.00886331,0.00042674,0.00380935,0.16875261,0.00807092,2e-08,0.00229961,0.00150974
0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,774,33166,260759,True,20,4,0.833333,75.0,0.0,7.462902,147.0,0.1,37.318312,0.015203,29,7,0.666667,0.133333,0.111111,0.022222,6.0,6.0,0.00522309,9.89e-06,0.0006332,0.00258868,0.15714286,0.0,9.046e-05,0.00054274
0xae61ba63316dceb2d0d8041d7c6a6e49938139e9,775,33935,386367,True,12,3,0.8,0.377856,0.0,0.031488,0.2,0.0,0.128253,0.006903,134,9,0.033333,0.0,0.066667,0.016667,0.5,0.0,0.00512284,0.0,0.00035363,0.0140655,0.21212121,0.0,5.894e-05,0.00029469
0xf2644e0f21d9aa8d3e46430bb5407a51de30c49a,776,297,709,True,2,1,0.666667,0.0,0.0,0.0,0.005,0.005,0.005,0.005,22,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.05783279,0.0,0.00675676,0.04657732,1.0,1.588e-05,0.00337838,0.00337838
0x3b5744c7f340e0d2dcf7a072a4c963b9a43c982b,777,76820,514498,True,71,123,0.365979,3.0,0.004,0.250786,5.49992,0.00247,0.136787,-0.980949,208,116,0.1,0.1,0.394444,0.472222,0.253521,0.211765,0.00546471,0.0080094,0.00104141,0.13324314,0.0821162,0.0,0.00039053,0.00065088
0x0d0bc372cd611b3b394df487a6ac2aa7f064d46e,778,11,15,True,2,1,0.666667,5.403091,5.4,5.401546,10.804977,10.804977,10.804977,0.001886,5,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.30154274,0.17777778,0.3,0.42666667,0.0,0.00237304,0.1,0.2
0x51e8722a3db0e75553e922df3de64d993cc6f7cc,779,36668,625732,True,45,25,0.642857,2.882484,0.00345,0.209018,1.99,0.000149,0.501111,3.121955,439,49,0.0,0.033333,0.005556,0.005556,0.0,5.999999,0.00601394,0.0002424,0.00155453,0.07849842,0.0015083,0.0,0.00054545,0.00100908
0x5208d7f63a089906889a5a9caed81e9c889e64f8,780,160473,1644142,True,82,214,0.277027,49.762056,0.015,3.574571,10.0,0.0,1.382428,2.724765,33,14,1.566667,4.333333,0.455556,1.188889,3.439024,3.64486,0.00755555,0.00146312,0.00111546,0.17723694,0.0057749,3e-08,0.00105314,6.232e-05
0x606e5173c02e3efec2965617a8d8ed5d208a700f,781,21,1252,True,153,3,0.980769,1305.6,22.0,30.389542,2000.0,1000.0,1550.0,0.4,0,2,5.1,0.1,0.85,0.016667,6.0,6.0,0.21849017,0.05526316,0.25,0.20416667,0.1,0.25107125,0.1,0.15
0xde577dbbf0ac1ce34db5505ec8f4c1e711a61be6,782,17619,195353,True,5,1,0.833333,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0,1,0.166667,0.033333,0.027778,0.005556,6.0,5.999999,0.00701493,0.0,0.0002838,0.00515482,0.4,0.0,5.676e-05,0.00022704
0x8b167ce599c36643af3645561423853cebc8350c,783,55895,730356,True,51,11,0.822581,0.23,0.0,0.006101,0.23,0.00224,0.026931,-0.014906,217,25,0.033333,0.033333,0.1,0.016667,0.333333,2.0,0.00463437,1.552e-05,0.0008051,0.05842329,0.02325581,0.0,0.0001968,0.00060829
0x3fc6e079d2bea33ef05a3810b2a245c398688ca1,784,7615,114553,True,2,2,0.5,11.513055,1.005584,6.259319,11.519055,1.005689,6.262372,0.006105,0,1,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.01115456,0.0,0.00039401,0.00053629,0.0,0.0,0.00026267,0.00013134
0xd5e846494df899e0d7ea5e628501dfe420d2643b,785,25240,245417,True,4,18,0.181818,9.1,0.042333,2.892622,1.80018,0.05,0.648507,0.102646,16,5,0.133333,0.6,0.022222,0.1,6.0,6.0,0.00759571,2.441e-05,0.00087167,0.12855614,0.01428571,0.0,0.00071318,0.00015848
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,786,71179,630548,True,74,43,0.632479,99.0,0.0,9.403027,395.0,0.018272,16.185457,0.150637,7,6,2.466667,1.433333,0.411111,0.238889,6.0,6.0,0.00414452,0.0006422,0.00112394,0.03026841,0.02848101,0.0,0.00051982,0.00060412
0xa48a937431385710f7ff9772c14df7514240db3e,787,120429,1329883,True,421,514,0.450267,1.236362,0.0001,0.179209,1.475864,9.1e-05,0.144854,-0.992178,368,112,0.266667,0.9,0.238889,0.711111,1.116279,1.265625,0.01005568,0.00300568,0.00585412,0.16802487,0.0004578,1e-08,0.00293121,0.00292291
0xbaf18322ce288b08b2c58081fd0d1a9f03a9ea37,788,24409,233011,True,1,6,0.142857,13.930641,13.930641,13.930641,10.0,0.490909,2.321917,0.000861,2,4,0.033333,0.2,0.005556,0.033333,5.999999,6.0,0.0070139,0.0,0.00020485,0.09448184,0.2,0.0,0.00016388,4.097e-05
0xc57f358c6223832626fa52f86d7b845803afb6f9,789,7120,32648,True,2,1,0.666667,0.0972,0.000133,0.048666,0.1,0.1,0.1,0.002667,1,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01164806,0.0,0.00028094,0.025876,0.0,0.0,0.00014047,0.00014047
0xc348085a86d14f9ede78a5ddd5aa7fef232c9950,790,42361,359603,True,1,16,0.058824,8.91,8.91,8.91,1.0,0.005,0.5574,0.008401,134,4,0.033333,0.0,0.005556,0.088889,5.999999,0.0,0.00547043,3.35e-06,0.0003305,0.0619459,0.04395604,0.0,0.00030689,2.361e-05
0xa15c636c79abf96b4a5f13f15dc3f4ba3e9e9b5c,791,6595,220330,True,17,13,0.566667,1.004739,0.007348,0.296476,1.01251,0.1,0.388801,0.01433,97,15,0.233333,0.133333,0.094444,0.072222,2.470588,1.846154,0.01279723,0.0004159,0.00454959,0.06121333,0.00229885,0.0,0.00197149,0.0025781
0x88fe429643e572d2a8bb33f34fea6392234deb61,792,21896,944587,True,1,5427,0.000184,0.336487,0.336487,0.336487,0.0153,0.0,7.8e-05,0.085347,324,116,0.0,0.133333,0.0,0.172222,0.0,0.774194,0.13941987,2.165e-05,0.20127883,0.25878023,6.08e-05,0.0,0.20123316,4.567e-05
0x0ddf631ebc7e1f1d7aef06660ca2656fc8166c18,793,24901,205843,True,7,7,0.5,2.075882,0.12323,1.239571,2.08,0.137,1.240983,0.009878,49,7,0.2,0.2,0.038889,0.038889,5.142857,5.142857,0.00672035,0.0,0.00032129,0.16334511,0.07142857,0.0,0.00028112,4.016e-05
0x46f1e49a12c5baaa4014c41160da817cb699a50a,794,5659,50311,True,4,1,0.8,73.0,15.53277,38.883192,155.539551,155.539551,155.539551,0.006781,2,2,0.133333,0.033333,0.022222,0.005556,6.0,5.999999,0.01275404,0.00021955,0.0008837,0.08419791,0.0,0.0,0.00017674,0.00070696
0x3506ff5847ad5d2f800f2710ae68dc18c6d0b198,795,3272,29753,True,4,3,0.571429,0.504,0.025,0.2735,0.50396,0.126541,0.365303,0.00191,6,3,0.133333,0.1,0.022222,0.016667,6.0,6.0,0.01753138,0.01322913,0.00122287,0.21013,0.5,0.0,0.00061143,0.00061143
0x021f29d5967f12504c5d1f26b41637981c4d99d3,796,9112,96926,True,8,5,0.615385,3.0,0.001,0.546375,1.033889,0.322233,0.875931,0.008656,20,9,0.266667,0.166667,0.044444,0.027778,6.0,6.0,0.01094904,9.55e-05,0.00087806,0.1365015,0.17857143,0.0,0.00054879,0.00032927
0x7d7f49f628e88413eb736bf059410bbdfecadcd5,797,15766,397276,True,8,9,0.470588,8.1303,0.0,2.759161,7.617303,0.513765,2.453506,0.008259,271,10,0.033333,0.033333,0.016667,0.005556,2.0,5.999999,0.00788485,2.5e-07,0.00057088,0.05598278,0.16666667,0.0,0.00044402,0.00012686
0xbc48a24fc93f4f71ebb5fdca953e0e74d2974624,798,274,2574,True,4,4,0.5,0.168039,0.0,0.04356,0.1689,0.000654,0.045138,0.006315,49,3,0.066667,0.033333,0.022222,0.022222,3.0,1.5,0.06077197,0.05037977,0.02930403,0.1430434,0.2,0.00063079,0.01465201,0.01465201
0x337fb91d75924627ae2b683d4b446214bb152474,799,7623,122544,True,8,10,0.444444,17.543332,0.502517,2.92313,17.543626,0.002916,2.33924,0.007365,58,7,0.133333,0.133333,0.044444,0.055556,3.0,2.4,0.01141486,0.0,0.00104959,0.03223019,0.0,0.0,0.00091839,0.0001312
0xc76be07eba6f759cfef1c369a9c9c493a28208c2,800,36,3237,True,3,3,0.5,4.5,1.123,3.289097,9.5,0.12,3.29,0.002709,13,4,0.1,0.1,0.016667,0.016667,6.0,6.0,0.16805569,0.16218487,0.17142857,0.24285714,0.0,0.0,0.08571429,0.08571429
0xec0286e070aa711dd1d592b70c29dbace98ff36c,801,136362,940369,True,64,5,0.927536,8.5,0.0,0.187121,6.912686,0.00372,2.440992,0.229229,39,7,2.033333,0.066667,0.355556,0.027778,5.71875,2.4,0.00260454,3.58e-06,0.00048401,0.0338413,0.05208333,0.0,2.933e-05,0.00045468
0xf087e047a945b8ecdc1fcf2d018cee766cc63cfc,802,590,17426,True,2,1,0.666667,0.009094,0.0,0.004547,0.01,0.01,0.01,0.000906,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.04054421,0.0,0.00509338,0.22710001,1.0,4.8e-07,0.00169779,0.00339559
0x899ec988042de3766c9e50f9b3fa58aa1d20e567,803,77783,440643,True,118,19,0.861314,0.034548,0.0,0.000632,0.035409,6.4e-05,0.005649,0.032713,153,31,1.5,0.3,0.655556,0.105556,2.288136,2.842105,0.00363806,5.35e-06,0.0007971,0.02595931,0.00993571,0.0,0.00016713,0.00062997
0x28906b932cf61c99efc12615f4852bd2d512d8a2,804,5806,13461,True,1,6,0.142857,4.016724,4.016724,4.016724,1.99958,0.002467,0.669629,0.00105,4,2,0.033333,0.2,0.005556,0.033333,5.999999,6.0,0.01345061,2.76e-06,0.00120586,0.00242607,0.0,0.0,0.00103359,0.00017227
0xea1ece93b3db80060219cf90705d9943fb41ebf0,805,7627,174155,True,4,1,0.8,0.007509,0.0,0.001877,0.01,0.01,0.01,0.002491,0,1,0.133333,0.033333,0.022222,0.005556,6.0,5.999999,0.01101211,0.0,0.00065565,0.03248266,0.5,0.0,0.00013113,0.00052452
0x0a9bc669aec89e13cec376d2559378d8510e16b3,806,4009,11864,True,8,4,0.666667,3.538724,0.000677,0.584751,3.68622,0.02771,1.170162,0.002646,484,6,0.066667,0.033333,0.027778,0.016667,2.4,2.0,0.01534682,2.466e-05,0.00249501,0.00992107,0.0,4.21e-06,0.000998,0.00149701
0x241fbfc7722afa0c9a02e7996733c37de6d6b6ae,807,2197,26503,True,4,4,0.5,2.687405,0.070734,0.758749,2.687979,0.071308,0.76043,0.006721,42,2,0.033333,0.033333,0.022222,0.022222,1.5,1.5,0.02158535,2.1e-07,0.00227687,0.25112684,0.1,2.02e-06,0.00182149,0.00045537
0x1eb7f9a19dc084f90dbca65b23c351c62c6552f4,808,89810,1150437,True,57,19,0.75,1.03,0.0,0.02337,1.04,7.3e-05,0.071868,0.033429,491,21,0.033333,0.033333,0.027778,0.016667,1.2,2.0,0.00352518,7.984e-05,0.00063468,0.05925987,0.02760943,0.0,0.00014475,0.00048993
0x3e1928e2350d05288df184bf671e0b102afc5fed,809,13389,279617,True,10,3,0.769231,0.03614,0.0,0.007181,0.070812,0.01,0.031847,0.023725,37,5,0.066667,0.033333,0.055556,0.016667,1.2,2.0,0.00797948,8.2e-07,0.00052286,0.0539789,0.06666667,0.0,0.00022408,0.00029878
0x4586c422055c6fc7050d34348175f2bc58174ff0,810,7628,49619,True,4,3,0.571429,0.028779,0.0,0.009393,0.02,0.01,0.013333,0.002429,50,3,0.033333,0.0,0.022222,0.016667,1.5,0.0,0.01164246,4.99e-06,0.00078668,0.16319062,0.2,2.7e-07,0.00026223,0.00052445
0xbb5cc961784c7cc9b3e4396624386303ddc89c50,811,23350,334317,True,21,17,0.552632,0.998887,0.002252,0.297372,1.0,0.1,0.368197,0.014535,142,19,0.033333,0.0,0.116667,0.094444,0.285714,0.0,0.00791348,0.00037434,0.00154182,0.18509467,0.0047619,0.0,0.00064243,0.0008994
0x17fd666fa0784885fa1afec8ac624d9b7e72b752,812,10423,653976,True,2,4680,0.000427,344.286793,0.253,172.269896,235.0,0.0,0.116492,200.641871,514,339,0.0,0.133333,0.0,0.522222,0.0,0.255319,0.07842385,4.261e-05,0.14162349,0.24651176,2.392e-05,2e-08,0.14152754,9.595e-05
0xa0379477dc82c589fdcf38d2d36e01c0f23b7fc0,813,2345,74324,True,4,27,0.129032,0.999559,0.049806,0.683762,1.0,0.010004,0.114073,0.344921,242,27,0.0,0.133333,0.022222,0.105556,0.0,1.263158,0.02079338,7.647e-05,0.00213311,0.03359642,0.0,0.0,0.00085324,0.00127986
0x052f585fa599bfb4bed290ff30c057627ccd8059,814,243,33946,True,1,2,0.333333,0.1,0.1,0.1,0.12,0.004,0.062,0.024,2,3,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.0642081,0.01112788,0.01239669,0.12396694,0.0,7e-08,0.00826446,0.00413223
0x984d05cea1f7cf4b28eef88451511d968d5f20fb,815,65031,486973,True,32,22,0.592593,0.0103,0.0,0.001112,0.0146,0.0002,0.001908,0.006394,171,21,0.166667,0.033333,0.177778,0.122222,0.9375,0.272727,0.00366562,7.57e-06,0.00058435,0.01927938,0.02702703,0.0,0.0001384,0.00044595
0xec50f0fde820335d7348303681cc2b80568864d9,816,13483,124470,True,22,12,0.647059,16.846098,0.000558,1.911957,16.93122,0.04887,3.506011,0.009085,576,21,0.1,0.066667,0.027778,0.016667,3.6,4.0,0.00927158,0.00013679,0.00185432,0.07355064,0.0,0.0,0.00089008,0.00096425
0x28e25487d1095af47160e609404a536c69733de0,817,1209,27614,True,7,3,0.7,0.009559,0.0,0.003533,0.01,0.01,0.01,0.00527,30,3,0.1,0.066667,0.038889,0.016667,2.571429,4.0,0.02859822,0.00067007,0.0057947,0.36848425,0.06666667,4.57e-06,0.00165563,0.00413907
0xfa639c67e8f1544fad094d64cb649cb0ff93841f,818,57184,170652,True,18,2,0.9,0.000132,0.0,1.3e-05,0.006,0.001,0.0035,0.006768,115,12,0.033333,0.033333,0.1,0.011111,0.333333,3.0,0.00377626,8.4e-07,0.0002798,0.01163084,0.01666667,0.0,3.498e-05,0.00024483
0x2cf908b280e58fc240c9d02bc0c0655574f29495,819,51,123,True,2,2,0.5,1.569139,0.779139,1.174139,1.57,0.78,1.175,0.001722,0,1,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.13986708,0.13673469,0.04,0.30508475,0.0,0.0,0.02,0.02
0xaa501318d9f97bbd3ea8aac08b5eaf6085b9e3f4,820,6776,39029,True,11,5,0.6875,1.951361,0.00019,0.345956,1.99194,0.12176,0.762742,0.00819,504,11,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.01208664,3.897e-05,0.00177122,0.01287834,0.0,0.0,0.00073801,0.00103321
0x0591a42188996397fc7cd6db729045146c37696c,821,107949,1450222,True,117,64,0.646409,3.0,0.0,0.191717,4.48112,0.000842,0.339881,-0.678466,205,59,0.066667,0.033333,0.544444,0.244444,0.122449,0.136364,0.00432816,0.01256874,0.00124134,0.07932024,0.02452043,0.0,0.00044466,0.00079668
